signal_id,symbol,side,D_arm_time,R_confirm_time,order_create_time,expected_entry,actual_entry,actual_entry_time,ENTRY_R_LOW,ENTRY_R_HIGH,ENTRY_R_SIZE,structural_stop,stop_time,partial_exit_times,final_exit_time,exit_reason,r_net,pm_margin_pct,fee,funding,funding_events,mae,mfe,hold_h,age_bars,atr_idx,atr_end_time,decision_time,fills,event_sequence
S-2023-06-06 15:59-112,BTCUSDT,SHORT,2023-06-06 00:00,2023-06-06 15:59,2023-06-06 16:00,25661.46,25661.46,2023-06-06 16:00,25858.42,25351.02,507.40,25936.00,2023-06-06 16:04,,2023-06-06 16:04,stop,-0.011898,-11.898,0.000700,0.000000,,-0.01070,0.00000,0.08,1,9700,2023-06-06 15:59,2023-06-06 16:00,stop@2023-06-06 16:04:25936.00:1.000,2023-06-06 16:00|FILL|25661.46|1.000;2023-06-06 16:04|EXIT_STOP|25936.00|1.000
S-2023-06-15 11:59-113,BTCUSDT,SHORT,2023-06-15 00:00,2023-06-15 11:59,2023-06-15 12:00,25035.25,25035.25,2023-06-15 12:00,25206.52,24800.00,406.52,25282.14,2023-06-15 18:54,,2023-06-15 18:54,stop,-0.011162,-11.162,0.000700,0.000100,2023-06-15 16:00:+0.000100,-0.00986,0.00456,6.92,1,9753,2023-06-15 11:59,2023-06-15 12:00,stop@2023-06-15 18:54:25282.14:1.000,2023-06-15 12:00|FILL|25035.25|1.000;2023-06-15 18:54|EXIT_STOP|25282.14|1.000
L-2023-06-23 23:59-114,BTCUSDT,LONG,2023-06-24 00:00,2023-06-23 23:59,2023-06-24 00:00,30360.81,30360.81,2023-06-24 15:30,29911.07,31431.94,1520.87,29821.34,2023-06-30 13:49,,2023-06-30 13:49,stop,-0.020769,-20.769,0.000700,0.001800,2023-06-24 16:00:+0.000100;2023-06-25 00:00:+0.000100;2023-06-25 08:00:+0.000100;2023-06-25 16:00:+0.000100;2023-06-26 00:00:+0.000100;2023-06-26 08:00:+0.000100;2023-06-26 16:00:+0.000100;2023-06-27 00:00:+0.000100;2023-06-27 08:00:+0.000100;2023-06-27 16:00:+0.000100;2023-06-28 00:00:+0.000100;2023-06-28 08:00:+0.000100;2023-06-28 16:00:+0.000100;2023-06-29 00:00:+0.000100;2023-06-29 08:00:+0.000100;2023-06-29 16:00:+0.000100;2023-06-30 00:00:+0.000100;2023-06-30 08:00:+0.000100,-0.01777,0.03034,142.33,4,9807,2023-06-24 11:59,2023-06-24 15:30,stop@2023-06-30 13:49:29821.34:1.000,2023-06-24 15:30|FILL|30360.81|1.000;2023-06-30 13:49|EXIT_STOP|29821.34|1.000
S-2023-08-24 23:59-115,BTCUSDT,SHORT,2023-08-24 00:00,2023-08-24 23:59,2023-08-25 00:00,26228.21,26228.21,2023-08-25 13:30,26444.02,25864.00,580.02,26523.35,2023-08-29 14:24,,2023-08-29 14:24,stop,-0.013653,-13.653,0.000700,0.001200,2023-08-25 16:00:+0.000100;2023-08-26 00:00:+0.000100;2023-08-26 08:00:+0.000100;2023-08-26 16:00:+0.000100;2023-08-27 00:00:+0.000100;2023-08-27 08:00:+0.000100;2023-08-27 16:00:+0.000100;2023-08-28 00:00:+0.000100;2023-08-28 08:00:+0.000100;2023-08-28 16:00:+0.000100;2023-08-29 00:00:+0.000100;2023-08-29 08:00:+0.000100,-0.01125,0.01720,96.92,4,10179,2023-08-25 11:59,2023-08-25 13:30,stop@2023-08-29 14:24:26523.35:1.000,2023-08-25 13:30|FILL|26228.21|1.000;2023-08-29 14:24|EXIT_STOP|26523.35|1.000
L-2023-10-20 19:59-116,BTCUSDT,LONG,2023-10-21 00:00,2023-10-20 19:59,2023-10-21 00:00,29476.93,29476.93,2023-10-21 02:35,29227.75,29910.00,682.25,29140.07,,,2024-01-12 22:05,v,0.417259,417.259,0.000700,0.025100,2023-10-21 08:00:+0.000100;2023-10-21 16:00:+0.000100;2023-10-22 00:00:+0.000100;2023-10-22 08:00:+0.000100;2023-10-22 16:00:+0.000100;2023-10-23 00:00:+0.000100;2023-10-23 08:00:+0.000100;2023-10-23 16:00:+0.000100;2023-10-24 00:00:+0.000100;2023-10-24 08:00:+0.000100;2023-10-24 16:00:+0.000100;2023-10-25 00:00:+0.000100;2023-10-25 08:00:+0.000100;2023-10-25 16:00:+0.000100;2023-10-26 00:00:+0.000100;2023-10-26 08:00:+0.000100;2023-10-26 16:00:+0.000100;2023-10-27 00:00:+0.000100;2023-10-27 08:00:+0.000100;2023-10-27 16:00:+0.000100;2023-10-28 00:00:+0.000100;2023-10-28 08:00:+0.000100;2023-10-28 16:00:+0.000100;2023-10-29 00:00:+0.000100;2023-10-29 08:00:+0.000100;2023-10-29 16:00:+0.000100;2023-10-30 00:00:+0.000100;2023-10-30 08:00:+0.000100;2023-10-30 16:00:+0.000100;2023-10-31 00:00:+0.000100;2023-10-31 08:00:+0.000100;2023-10-31 16:00:+0.000100;2023-11-01 00:00:+0.000100;2023-11-01 08:00:+0.000100;2023-11-01 16:00:+0.000100;2023-11-02 00:00:+0.000100;2023-11-02 08:00:+0.000100;2023-11-02 16:00:+0.000100;2023-11-03 00:00:+0.000100;2023-11-03 08:00:+0.000100;2023-11-03 16:00:+0.000100;2023-11-04 00:00:+0.000100;2023-11-04 08:00:+0.000100;2023-11-04 16:00:+0.000100;2023-11-05 00:00:+0.000100;2023-11-05 08:00:+0.000100;2023-11-05 16:00:+0.000100;2023-11-06 00:00:+0.000100;2023-11-06 08:00:+0.000100;2023-11-06 16:00:+0.000100;2023-11-07 00:00:+0.000100;2023-11-07 08:00:+0.000100;2023-11-07 16:00:+0.000100;2023-11-08 00:00:+0.000100;2023-11-08 08:00:+0.000100;2023-11-08 16:00:+0.000100;2023-11-09 00:00:+0.000100;2023-11-09 08:00:+0.000100;2023-11-09 16:00:+0.000100;2023-11-10 00:00:+0.000100;2023-11-10 08:00:+0.000100;2023-11-10 16:00:+0.000100;2023-11-11 00:00:+0.000100;2023-11-11 08:00:+0.000100;2023-11-11 16:00:+0.000100;2023-11-12 00:00:+0.000100;2023-11-12 08:00:+0.000100;2023-11-12 16:00:+0.000100;2023-11-13 00:00:+0.000100;2023-11-13 08:00:+0.000100;2023-11-13 16:00:+0.000100;2023-11-14 00:00:+0.000100;2023-11-14 08:00:+0.000100;2023-11-14 16:00:+0.000100;2023-11-15 00:00:+0.000100;2023-11-15 08:00:+0.000100;2023-11-15 16:00:+0.000100;2023-11-16 00:00:+0.000100;2023-11-16 08:00:+0.000100;2023-11-16 16:00:+0.000100;2023-11-17 00:00:+0.000100;2023-11-17 08:00:+0.000100;2023-11-17 16:00:+0.000100;2023-11-18 00:00:+0.000100;2023-11-18 08:00:+0.000100;2023-11-18 16:00:+0.000100;2023-11-19 00:00:+0.000100;2023-11-19 08:00:+0.000100;2023-11-19 16:00:+0.000100;2023-11-20 00:00:+0.000100;2023-11-20 08:00:+0.000100;2023-11-20 16:00:+0.000100;2023-11-21 00:00:+0.000100;2023-11-21 08:00:+0.000100;2023-11-21 16:00:+0.000100;2023-11-22 00:00:+0.000100;2023-11-22 08:00:+0.000100;2023-11-22 16:00:+0.000100;2023-11-23 00:00:+0.000100;2023-11-23 08:00:+0.000100;2023-11-23 16:00:+0.000100;2023-11-24 00:00:+0.000100;2023-11-24 08:00:+0.000100;2023-11-24 16:00:+0.000100;2023-11-25 00:00:+0.000100;2023-11-25 08:00:+0.000100;2023-11-25 16:00:+0.000100;2023-11-26 00:00:+0.000100;2023-11-26 08:00:+0.000100;2023-11-26 16:00:+0.000100;2023-11-27 00:00:+0.000100;2023-11-27 08:00:+0.000100;2023-11-27 16:00:+0.000100;2023-11-28 00:00:+0.000100;2023-11-28 08:00:+0.000100;2023-11-28 16:00:+0.000100;2023-11-29 00:00:+0.000100;2023-11-29 08:00:+0.000100;2023-11-29 16:00:+0.000100;2023-11-30 00:00:+0.000100;2023-11-30 08:00:+0.000100;2023-11-30 16:00:+0.000100;2023-12-01 00:00:+0.000100;2023-12-01 08:00:+0.000100;2023-12-01 16:00:+0.000100;2023-12-02 00:00:+0.000100;2023-12-02 08:00:+0.000100;2023-12-02 16:00:+0.000100;2023-12-03 00:00:+0.000100;2023-12-03 08:00:+0.000100;2023-12-03 16:00:+0.000100;2023-12-04 00:00:+0.000100;2023-12-04 08:00:+0.000100;2023-12-04 16:00:+0.000100;2023-12-05 00:00:+0.000100;2023-12-05 08:00:+0.000100;2023-12-05 16:00:+0.000100;2023-12-06 00:00:+0.000100;2023-12-06 08:00:+0.000100;2023-12-06 16:00:+0.000100;2023-12-07 00:00:+0.000100;2023-12-07 08:00:+0.000100;2023-12-07 16:00:+0.000100;2023-12-08 00:00:+0.000100;2023-12-08 08:00:+0.000100;2023-12-08 16:00:+0.000100;2023-12-09 00:00:+0.000100;2023-12-09 08:00:+0.000100;2023-12-09 16:00:+0.000100;2023-12-10 00:00:+0.000100;2023-12-10 08:00:+0.000100;2023-12-10 16:00:+0.000100;2023-12-11 00:00:+0.000100;2023-12-11 08:00:+0.000100;2023-12-11 16:00:+0.000100;2023-12-12 00:00:+0.000100;2023-12-12 08:00:+0.000100;2023-12-12 16:00:+0.000100;2023-12-13 00:00:+0.000100;2023-12-13 08:00:+0.000100;2023-12-13 16:00:+0.000100;2023-12-14 00:00:+0.000100;2023-12-14 08:00:+0.000100;2023-12-14 16:00:+0.000100;2023-12-15 00:00:+0.000100;2023-12-15 08:00:+0.000100;2023-12-15 16:00:+0.000100;2023-12-16 00:00:+0.000100;2023-12-16 08:00:+0.000100;2023-12-16 16:00:+0.000100;2023-12-17 00:00:+0.000100;2023-12-17 08:00:+0.000100;2023-12-17 16:00:+0.000100;2023-12-18 00:00:+0.000100;2023-12-18 08:00:+0.000100;2023-12-18 16:00:+0.000100;2023-12-19 00:00:+0.000100;2023-12-19 08:00:+0.000100;2023-12-19 16:00:+0.000100;2023-12-20 00:00:+0.000100;2023-12-20 08:00:+0.000100;2023-12-20 16:00:+0.000100;2023-12-21 00:00:+0.000100;2023-12-21 08:00:+0.000100;2023-12-21 16:00:+0.000100;2023-12-22 00:00:+0.000100;2023-12-22 08:00:+0.000100;2023-12-22 16:00:+0.000100;2023-12-23 00:00:+0.000100;2023-12-23 08:00:+0.000100;2023-12-23 16:00:+0.000100;2023-12-24 00:00:+0.000100;2023-12-24 08:00:+0.000100;2023-12-24 16:00:+0.000100;2023-12-25 00:00:+0.000100;2023-12-25 08:00:+0.000100;2023-12-25 16:00:+0.000100;2023-12-26 00:00:+0.000100;2023-12-26 08:00:+0.000100;2023-12-26 16:00:+0.000100;2023-12-27 00:00:+0.000100;2023-12-27 08:00:+0.000100;2023-12-27 16:00:+0.000100;2023-12-28 00:00:+0.000100;2023-12-28 08:00:+0.000100;2023-12-28 16:00:+0.000100;2023-12-29 00:00:+0.000100;2023-12-29 08:00:+0.000100;2023-12-29 16:00:+0.000100;2023-12-30 00:00:+0.000100;2023-12-30 08:00:+0.000100;2023-12-30 16:00:+0.000100;2023-12-31 00:00:+0.000100;2023-12-31 08:00:+0.000100;2023-12-31 16:00:+0.000100;2024-01-01 00:00:+0.000100;2024-01-01 08:00:+0.000100;2024-01-01 16:00:+0.000100;2024-01-02 00:00:+0.000100;2024-01-02 08:00:+0.000100;2024-01-02 16:00:+0.000100;2024-01-03 00:00:+0.000100;2024-01-03 08:00:+0.000100;2024-01-03 16:00:+0.000100;2024-01-04 00:00:+0.000100;2024-01-04 08:00:+0.000100;2024-01-04 16:00:+0.000100;2024-01-05 00:00:+0.000100;2024-01-05 08:00:+0.000100;2024-01-05 16:00:+0.000100;2024-01-06 00:00:+0.000100;2024-01-06 08:00:+0.000100;2024-01-06 16:00:+0.000100;2024-01-07 00:00:+0.000100;2024-01-07 08:00:+0.000100;2024-01-07 16:00:+0.000100;2024-01-08 00:00:+0.000100;2024-01-08 08:00:+0.000100;2024-01-08 16:00:+0.000100;2024-01-09 00:00:+0.000100;2024-01-09 08:00:+0.000100;2024-01-09 16:00:+0.000100;2024-01-10 00:00:+0.000100;2024-01-10 08:00:+0.000100;2024-01-10 16:00:+0.000100;2024-01-11 00:00:+0.000100;2024-01-11 08:00:+0.000100;2024-01-11 16:00:+0.000100;2024-01-12 00:00:+0.000100;2024-01-12 08:00:+0.000100;2024-01-12 16:00:+0.000100,-0.00041,0.66128,2011.50,2,10518,2023-10-20 23:59,2023-10-21 02:35,v@2024-01-12 22:05:42536.94:1.000,2023-10-21 02:35|FILL|29476.93|1.000;2024-01-12 22:04|V_DETECT|43175.00|0.000;2024-01-12 22:05|EXIT_V|42536.94|1.000
L-2024-03-03 23:59-117,BTCUSDT,LONG,2024-03-02 00:00,2024-03-03 23:59,2024-03-04 00:00,62340.50,62340.50,2024-03-04 00:45,61821.09,63231.88,1410.79,61635.63,2024-03-05 19:39,2024-03-04 14:39;2024-03-04 17:29,2024-03-05 19:39,stop,0.026597,26.597,0.000550,0.000325,2024-03-04 08:00:+0.000100;2024-03-04 16:00:+0.000075;2024-03-05 00:00:+0.000050;2024-03-05 08:00:+0.000050;2024-03-05 16:00:+0.000050,-0.01131,0.10682,42.92,1,11328,2024-03-03 23:59,2024-03-04 00:45,tp@2024-03-04 14:39:65912.39:0.250;tp@2024-03-04 17:29:67091.26:0.250;stop@2024-03-05 19:39:61635.63:0.500,2024-03-04 00:45|FILL|62340.50|1.000;2024-03-04 14:39|EXIT_TP|65912.39|0.250;2024-03-04 17:29|EXIT_TP|67091.26|0.250;2024-03-05 19:39|EXIT_STOP|61635.63|0.500
L-2024-03-10 11:59-118,BTCUSDT,LONG,2024-03-09 00:00,2024-03-10 11:59,2024-03-10 12:00,68804.07,68804.07,2024-03-10 14:40,68200.00,69887.61,1687.61,67995.40,2024-03-11 00:54,,2024-03-11 00:54,stop,-0.013153,-13.153,0.000700,0.000200,2024-03-10 16:00:+0.000100;2024-03-11 00:00:+0.000100,-0.01175,0.01402,10.25,1,11367,2024-03-10 11:59,2024-03-10 14:40,stop@2024-03-11 00:54:67995.40:1.000,2024-03-10 14:40|FILL|68804.07|1.000;2024-03-11 00:54|EXIT_STOP|67995.40|1.000
L-2024-04-07 23:59-119,BTCUSDT,LONG,2024-04-07 00:00,2024-04-07 23:59,2024-04-08 00:00,69405.82,69405.82,2024-04-08 00:00,68849.77,70326.29,1476.52,68643.22,2024-04-09 14:49,2024-04-08 09:29,2024-04-09 14:49,stop,0.000788,0.788,0.000625,0.000325,2024-04-08 08:00:+0.000100;2024-04-08 16:00:+0.000075;2024-04-09 00:00:+0.000075;2024-04-09 08:00:+0.000075,-0.01099,0.04887,38.83,1,11538,2024-04-07 23:59,2024-04-08 00:00,tp@2024-04-08 09:29:72280.32:0.250;stop@2024-04-09 14:49:68643.22:0.750,2024-04-08 00:00|FILL|69405.82|1.000;2024-04-08 09:29|EXIT_TP|72280.32|0.250;2024-04-09 14:49|EXIT_STOP|68643.22|0.750
L-2024-04-13 23:59-120,BTCUSDT,LONG,2024-04-14 00:00,2024-04-13 23:59,2024-04-14 00:00,64888.76,64888.76,2024-04-14 00:00,63750.01,67752.85,4002.84,63558.76,,,2024-04-14 00:05,v,-0.011480,-11.480,0.000700,0.000000,,-0.01759,0.00000,0.08,1,11574,2024-04-13 23:59,2024-04-14 00:00,v@2024-04-14 00:05:64189.29:1.000,2024-04-14 00:00|FILL|64888.76|1.000;2024-04-14 00:04|V_DETECT|65086.86|0.000;2024-04-14 00:05|EXIT_V|64189.29|1.000
S-2024-04-17 23:59-121,BTCUSDT,SHORT,2024-04-18 00:00,2024-04-17 23:59,2024-04-18 00:00,62010.26,62010.26,2024-04-18 03:05,62974.88,59678.16,3296.72,63163.80,2024-04-18 14:09,,2024-04-18 14:09,stop,-0.019902,-19.902,0.000700,0.000100,2024-04-18 08:00:+0.000100,-0.01860,0.01946,11.08,1,11598,2024-04-17 23:59,2024-04-18 03:05,stop@2024-04-18 14:09:63163.80:1.000,2024-04-18 03:05|FILL|62010.26|1.000;2024-04-18 14:09|EXIT_STOP|63163.80|1.000
S-2024-04-19 23:59-122,BTCUSDT,SHORT,2024-04-21 00:00,2024-04-19 23:59,2024-04-21 00:00,64666.34,64666.34,2024-04-21 00:00,65450.00,62953.90,2496.10,65646.35,2024-04-21 03:09,,2024-04-21 03:09,stop,-0.016355,-16.355,0.000700,0.000000,,-0.01515,0.00090,3.17,7,11616,2024-04-20 23:59,2024-04-21 00:00,stop@2024-04-21 03:09:65646.35:1.000,2024-04-21 00:00|FILL|64666.34|1.000;2024-04-21 03:09|EXIT_STOP|65646.35|1.000
S-2024-05-04 03:59-123,BTCUSDT,SHORT,2024-05-04 00:00,2024-05-04 03:59,2024-05-04 04:00,62823.24,62823.24,2024-05-04 04:00,63333.00,61974.00,1359.00,63523.00,2024-05-04 10:44,,2024-05-04 10:44,stop,-0.012439,-12.439,0.000700,0.000100,2024-05-04 08:00:+0.000100,-0.01114,0.00218,6.75,1,11695,2024-05-04 03:59,2024-05-04 04:00,stop@2024-05-04 10:44:63523.00:1.000,2024-05-04 04:00|FILL|62823.24|1.000;2024-05-04 10:44|EXIT_STOP|63523.00|1.000
L-2024-05-16 03:59-124,BTCUSDT,LONG,2024-05-16 00:00,2024-05-16 03:59,2024-05-16 04:00,65374.79,65374.79,2024-05-16 15:00,64720.00,66666.00,1946.00,64525.84,,2024-05-17 07:14;2024-05-17 14:59;2024-05-19 10:34,2024-05-20 19:04,tp,0.028918,28.918,0.000400,0.000675,2024-05-16 16:00:+0.000100;2024-05-17 00:00:+0.000100;2024-05-17 08:00:+0.000075;2024-05-17 16:00:+0.000050;2024-05-18 00:00:+0.000050;2024-05-18 08:00:+0.000050;2024-05-18 16:00:+0.000050;2024-05-19 00:00:+0.000050;2024-05-19 08:00:+0.000050;2024-05-19 16:00:+0.000025;2024-05-20 00:00:+0.000025;2024-05-20 08:00:+0.000025;2024-05-20 16:00:+0.000025,-0.01181,0.05214,100.08,3,11769,2024-05-16 11:59,2024-05-16 15:00,tp@2024-05-17 07:14:66275.68:0.250;tp@2024-05-17 14:59:66753.84:0.250;tp@2024-05-19 10:34:67529.52:0.250;tp@2024-05-20 19:04:68783.36:0.250,2024-05-16 15:00|FILL|65374.79|1.000;2024-05-17 07:14|EXIT_TP|66275.68|0.250;2024-05-17 14:59|EXIT_TP|66753.84|0.250;2024-05-19 10:34|EXIT_TP|67529.52|0.250;2024-05-20 19:04|EXIT_TP|68783.36|0.250
S-2024-07-05 11:59-125,BTCUSDT,SHORT,2024-07-05 00:00,2024-07-05 11:59,2024-07-05 12:00,56418.06,56418.06,2024-07-05 15:05,57546.00,53485.93,4060.07,57718.64,2024-07-06 16:29,,2024-07-06 16:29,stop,-0.024653,-24.653,0.000700,0.000400,2024-07-05 16:00:+0.000100;2024-07-06 00:00:+0.000100;2024-07-06 08:00:+0.000100;2024-07-06 16:00:+0.000100,-0.02305,0.01132,25.42,1,12069,2024-07-05 11:59,2024-07-05 15:05,stop@2024-07-06 16:29:57718.64:1.000,2024-07-05 15:05|FILL|56418.06|1.000;2024-07-06 16:29|EXIT_STOP|57718.64|1.000
L-2024-08-28 19:59-126,BTCUSDT,LONG,2024-08-29 00:00,2024-08-28 19:59,2024-08-29 00:00,59024.81,59024.81,2024-08-29 00:00,58443.07,60160.00,1716.93,58267.74,2024-08-30 15:04,,2024-08-30 15:04,stop,-0.014426,-14.426,0.000700,0.000400,2024-08-29 08:00:+0.000100;2024-08-29 16:00:+0.000100;2024-08-30 00:00:+0.000100;2024-08-30 08:00:+0.000100,-0.01283,0.03629,39.08,2,12396,2024-08-28 23:59,2024-08-29 00:00,stop@2024-08-30 15:04:58267.74:1.000,2024-08-29 00:00|FILL|59024.81|1.000;2024-08-30 15:04|EXIT_STOP|58267.74|1.000
L-2024-10-15 03:59-127,BTCUSDT,LONG,2024-10-15 00:00,2024-10-15 03:59,2024-10-15 04:00,65901.79,65901.79,2024-10-15 04:00,65459.00,66500.00,1041.00,65262.62,2024-10-15 05:34,,2024-10-15 05:34,stop,-0.010899,-10.899,0.000700,0.000000,,-0.00970,0.00000,1.58,1,12679,2024-10-15 03:59,2024-10-15 04:00,stop@2024-10-15 05:34:65262.62:1.000,2024-10-15 04:00|FILL|65901.79|1.000;2024-10-15 05:34|EXIT_STOP|65262.62|1.000
L-2024-11-07 03:59-128,BTCUSDT,LONG,2024-11-07 00:00,2024-11-07 03:59,2024-11-07 04:00,74905.04,74905.04,2024-11-07 04:05,74150.00,76400.00,2250.00,73927.55,,2024-11-07 15:59;2024-11-10 02:29,2024-12-05 22:30,v,0.135031,135.031,0.000550,0.004550,2024-11-07 08:00:+0.000100;2024-11-07 16:00:+0.000075;2024-11-08 00:00:+0.000075;2024-11-08 08:00:+0.000075;2024-11-08 16:00:+0.000075;2024-11-09 00:00:+0.000075;2024-11-09 08:00:+0.000075;2024-11-09 16:00:+0.000075;2024-11-10 00:00:+0.000075;2024-11-10 08:00:+0.000050;2024-11-10 16:00:+0.000050;2024-11-11 00:00:+0.000050;2024-11-11 08:00:+0.000050;2024-11-11 16:00:+0.000050;2024-11-12 00:00:+0.000050;2024-11-12 08:00:+0.000050;2024-11-12 16:00:+0.000050;2024-11-13 00:00:+0.000050;2024-11-13 08:00:+0.000050;2024-11-13 16:00:+0.000050;2024-11-14 00:00:+0.000050;2024-11-14 08:00:+0.000050;2024-11-14 16:00:+0.000050;2024-11-15 00:00:+0.000050;2024-11-15 08:00:+0.000050;2024-11-15 16:00:+0.000050;2024-11-16 00:00:+0.000050;2024-11-16 08:00:+0.000050;2024-11-16 16:00:+0.000050;2024-11-17 00:00:+0.000050;2024-11-17 08:00:+0.000050;2024-11-17 16:00:+0.000050;2024-11-18 00:00:+0.000050;2024-11-18 08:00:+0.000050;2024-11-18 16:00:+0.000050;2024-11-19 00:00:+0.000050;2024-11-19 08:00:+0.000050;2024-11-19 16:00:+0.000050;2024-11-20 00:00:+0.000050;2024-11-20 08:00:+0.000050;2024-11-20 16:00:+0.000050;2024-11-21 00:00:+0.000050;2024-11-21 08:00:+0.000050;2024-11-21 16:00:+0.000050;2024-11-22 00:00:+0.000050;2024-11-22 08:00:+0.000050;2024-11-22 16:00:+0.000050;2024-11-23 00:00:+0.000050;2024-11-23 08:00:+0.000050;2024-11-23 16:00:+0.000050;2024-11-24 00:00:+0.000050;2024-11-24 08:00:+0.000050;2024-11-24 16:00:+0.000050;2024-11-25 00:00:+0.000050;2024-11-25 08:00:+0.000050;2024-11-25 16:00:+0.000050;2024-11-26 00:00:+0.000050;2024-11-26 08:00:+0.000050;2024-11-26 16:00:+0.000050;2024-11-27 00:00:+0.000050;2024-11-27 08:00:+0.000050;2024-11-27 16:00:+0.000050;2024-11-28 00:00:+0.000050;2024-11-28 08:00:+0.000050;2024-11-28 16:00:+0.000050;2024-11-29 00:00:+0.000050;2024-11-29 08:00:+0.000050;2024-11-29 16:00:+0.000050;2024-11-30 00:00:+0.000050;2024-11-30 08:00:+0.000050;2024-11-30 16:00:+0.000050;2024-12-01 00:00:+0.000050;2024-12-01 08:00:+0.000050;2024-12-01 16:00:+0.000050;2024-12-02 00:00:+0.000050;2024-12-02 08:00:+0.000050;2024-12-02 16:00:+0.000050;2024-12-03 00:00:+0.000050;2024-12-03 08:00:+0.000050;2024-12-03 16:00:+0.000050;2024-12-04 00:00:+0.000050;2024-12-04 08:00:+0.000050;2024-12-04 16:00:+0.000050;2024-12-05 00:00:+0.000050;2024-12-05 08:00:+0.000050;2024-12-05 16:00:+0.000050,-0.00653,0.38960,690.42,1,12817,2024-11-07 03:59,2024-11-07 04:05,tp@2024-11-07 15:59:75966.13:0.250;tp@2024-11-10 02:29:77415.50:0.250;v@2024-12-05 22:30:94112.33:0.500,2024-11-07 04:05|FILL|74905.04|1.000;2024-11-07 15:59|EXIT_TP|75966.13|0.250;2024-11-10 02:29|EXIT_TP|77415.50|0.250;2024-12-05 22:29|V_DETECT|90791.10|0.000;2024-12-05 22:30|EXIT_V|94112.33|0.500
S-2024-12-31 15:59-129,BTCUSDT,SHORT,2024-12-31 00:00,2024-12-31 15:59,2024-12-31 16:00,94010.68,94010.68,2024-12-31 16:00,94741.68,92842.88,1898.80,95025.91,2024-12-31 16:04,,2024-12-31 16:04,stop,-0.011999,-11.999,0.000700,0.000000,,-0.01080,0.00000,0.08,1,13144,2024-12-31 15:59,2024-12-31 16:00,stop@2024-12-31 16:04:95025.91:1.000,2024-12-31 16:00|FILL|94010.68|1.000;2024-12-31 16:04|EXIT_STOP|95025.91|1.000
L-2025-01-31 23:59-130,BTCUSDT,LONG,2025-02-01 00:00,2025-01-31 23:59,2025-02-01 00:00,103245.58,103245.58,2025-02-01 00:00,102122.00,105574.40,3452.40,101815.63,2025-02-01 09:04,,2025-02-01 09:04,stop,-0.015150,-15.150,0.000700,0.000100,2025-02-01 08:00:+0.000100,-0.01385,0.00000,9.08,1,13332,2025-01-31 23:59,2025-02-01 00:00,stop@2025-02-01 09:04:101815.63:1.000,2025-02-01 00:00|FILL|103245.58|1.000;2025-02-01 09:04|EXIT_STOP|101815.63|1.000
S-2025-02-12 23:59-131,BTCUSDT,SHORT,2025-02-13 00:00,2025-02-12 23:59,2025-02-13 00:00,96799.92,96799.92,2025-02-13 00:00,97700.00,95120.30,2579.70,97993.10,2025-02-13 01:49,,2025-02-13 01:49,stop,-0.013526,-13.526,0.000700,0.000000,,-0.01233,0.00000,1.83,1,13404,2025-02-12 23:59,2025-02-13 00:00,stop@2025-02-13 01:49:97993.10:1.000,2025-02-13 00:00|FILL|96799.92|1.000;2025-02-13 01:49|EXIT_STOP|97993.10|1.000
S-2025-03-01 15:59-132,BTCUSDT,SHORT,2025-03-01 00:00,2025-03-01 15:59,2025-03-01 16:00,85775.13,85775.13,2025-03-01 21:45,86558.00,84334.39,2223.61,86817.67,2025-03-02 15:29,,2025-03-02 15:29,stop,-0.013554,-13.554,0.000700,0.000200,2025-03-02 00:00:+0.000100;2025-03-02 08:00:+0.000100,-0.01215,0.00845,17.75,2,13505,2025-03-01 19:59,2025-03-01 21:45,stop@2025-03-02 15:29:86817.67:1.000,2025-03-01 21:45|FILL|85775.13|1.000;2025-03-02 15:29|EXIT_STOP|86817.67|1.000
S-2025-03-05 23:59-133,BTCUSDT,SHORT,2025-03-06 00:00,2025-03-05 23:59,2025-03-06 00:00,89876.60,89876.60,2025-03-06 00:00,90933.82,87600.00,3333.82,91206.62,2025-03-06 01:49,,2025-03-06 01:49,stop,-0.015998,-15.998,0.000700,0.000000,,-0.01480,0.00000,1.83,1,13530,2025-03-05 23:59,2025-03-06 00:00,stop@2025-03-06 01:49:91206.62:1.000,2025-03-06 00:00|FILL|89876.60|1.000;2025-03-06 01:49|EXIT_STOP|91206.62|1.000
S-2025-03-11 23:59-134,BTCUSDT,SHORT,2025-03-12 00:00,2025-03-11 23:59,2025-03-12 00:00,82658.92,82658.92,2025-03-12 00:00,83617.40,80609.96,3007.44,83868.25,2025-03-12 12:34,,2025-03-12 12:34,stop,-0.015930,-15.930,0.000700,0.000100,2025-03-12 08:00:+0.000100,-0.01463,0.01649,12.58,1,13566,2025-03-11 23:59,2025-03-12 00:00,stop@2025-03-12 12:34:83868.25:1.000,2025-03-12 00:00|FILL|82658.92|1.000;2025-03-12 12:34|EXIT_STOP|83868.25|1.000
