version,stop_id,group,src,entry_time,entry_px,stop_px,stop_dist_pct,year,stopped,censored,max_R,bars_to_exit
V2,S4,BASE_S4,0.236-25,2020-09-01 22:10,12025.07,11809.92,1.7891,2020,1,0,0.1159,95
V2,S4,BASE_S4,0.236-25,2020-08-28 09:00,11395.41,11191.53,1.7891,2020,1,0,3.2148,1468
V2,S4,BASE_S4,0.236-25,2020-09-06 12:15,10295.26,10111.06,1.7891,2020,1,0,0.2817,211
V2,S4,BASE_S4,0.236-25,2020-09-06 05:45,10100.34,9919.63,1.7891,2020,1,0,1.3657,369
V2,S4,BASE_S4,0.236-25,2020-09-02 18:25,11341.57,11138.65,1.7891,2020,1,0,0.5965,213
V2,S4,BASE_S4,0.236-25,2020-09-03 22:45,10696.58,10505.20,1.7891,2020,1,0,0.0000,7
V2,S4,BASE_S4,0.236-25,2020-08-30 18:15,11649.93,11441.50,1.7891,2020,1,0,1.9235,778
V2,S4,BASE_S4,0.236-25,2020-08-31 18:00,11710.20,11500.69,1.7891,2020,1,0,1.6259,492
V2,S4,BASE_S4,0.236-25,2020-09-02 07:15,11761.93,11551.49,1.7891,2020,1,0,0.1971,44
V2,S4,BASE_S4,0.236-25,2020-08-28 14:25,11442.79,11238.06,1.7891,2020,1,0,2.9701,1403
V2,S4,BASE_S4,0.236-25,2020-09-06 20:45,10240.52,10057.30,1.7891,2020,1,0,0.5819,123
V2,S4,BASE_S4,0.236-25,2020-09-04 15:15,10258.40,10074.86,1.7891,2020,1,0,2.0086,254
V2,S4,BASE_S4,0.236-25,2020-08-30 05:05,11590.16,11382.80,1.7891,2020,1,0,2.2216,937
V2,S4,BASE_S4,0.236-25,2020-08-31 05:30,11670.15,11461.35,1.7891,2020,1,0,1.8233,643
V2,S4,BASE_S4,0.236-25,2020-08-29 17:10,11507.86,11301.97,1.7891,2020,1,0,2.6373,1080
V2,S4,BASE_S4,0.236-25,2020-08-30 11:50,11589.10,11381.75,1.7891,2020,1,0,2.2270,856
V2,S4,BASE_S4,0.236-25,2020-09-01 10:10,11926.65,11713.27,1.7891,2020,1,0,0.5820,262
V2,S4,BASE_S4,0.236-25,2020-09-02 00:05,11940.58,11726.95,1.7891,2020,1,0,0.0477,94
V2,S4,BASE_S4,0.236-25,2020-09-03 01:20,11384.38,11180.70,1.7891,2020,1,0,0.3840,129
V2,S4,BASE_S4,0.236-26,2020-09-24 21:10,10650.41,10484.86,1.5544,2020,1,0,1.8096,1962
V2,S4,BASE_S4,0.236-26,2020-09-30 08:05,10708.32,10541.87,1.5544,2020,1,0,1.2717,386
V2,S4,BASE_S4,0.236-26,2020-09-28 04:15,10871.24,10702.26,1.5544,2020,1,0,0.4187,228
V2,S4,BASE_S4,0.236-26,2020-09-25 17:00,10651.35,10485.78,1.5544,2020,1,0,1.8038,1724
V2,S4,BASE_S4,0.236-26,2020-10-03 16:50,10563.29,10399.09,1.5544,2020,0,1,56.7896,17268
V2,S4,BASE_S4,0.236-26,2020-09-26 12:45,10675.66,10509.72,1.5544,2020,1,0,1.6532,1487
V2,S4,BASE_S4,0.236-26,2020-10-03 20:20,10576.66,10412.25,1.5544,2020,0,1,56.6365,17268
V2,S4,BASE_S4,0.236-26,2020-09-28 04:55,10899.82,10730.39,1.5544,2020,1,0,0.2489,220
V2,S4,BASE_S4,0.236-26,2020-10-02 21:30,10519.40,10355.88,1.5544,2020,0,1,57.2950,17268
V2,S4,BASE_S4,0.236-26,2020-09-25 23:50,10679.12,10513.12,1.5544,2020,1,0,1.6318,1642
V2,S4,BASE_S4,0.236-26,2020-09-29 04:35,10695.78,10529.52,1.5544,2020,1,0,1.3486,716
V2,S4,BASE_S4,0.236-26,2020-09-29 12:35,10763.35,10596.04,1.5544,2020,1,0,0.9363,620
V2,S4,BASE_S4,0.236-26,2020-10-01 01:55,10839.40,10670.91,1.5544,2020,1,0,0.4784,169
V2,S4,BASE_S4,0.236-26,2020-09-30 02:05,10794.98,10627.18,1.5544,2020,1,0,0.7451,456
V2,S4,BASE_S4,0.236-26,2020-09-28 22:10,10881.07,10711.93,1.5544,2020,1,0,0.0082,13
V2,S4,BASE_S4,0.236-26,2020-10-03 13:30,10531.48,10367.78,1.5544,2020,0,1,57.1555,17268
V2,S4,BASE_S4,0.236-26,2020-09-26 19:50,10714.98,10548.42,1.5544,2020,1,0,1.4111,1397
V2,S4,BASE_S4,0.236-26,2020-10-01 19:20,10616.99,10451.96,1.5544,2020,1,0,0.2887,120
V2,S4,BASE_S4,0.236-26,2020-10-03 18:15,10580.41,10415.95,1.5544,2020,0,1,56.5936,17268
V2,S4,BASE_S4,0.236-26,2020-09-30 07:05,10714.49,10547.94,1.5544,2020,1,0,1.2339,398
V2,S4,BASE_S4,0.236-27,2020-10-30 09:55,13285.76,12972.99,2.3542,2020,0,1,48.3941,17206
V2,S4,BASE_S4,0.236-27,2020-10-25 03:30,13153.32,12843.67,2.3542,2020,1,0,0.6352,444
V2,S4,BASE_S4,0.236-27,2020-10-29 05:50,13249.99,12938.06,2.3542,2020,1,0,0.2449,79
V2,S4,BASE_S4,0.236-27,2020-10-29 17:15,13553.49,13234.42,2.3542,2020,1,0,0.3651,152
V2,S4,BASE_S4,0.236-27,2020-10-30 21:55,13556.35,13237.21,2.3542,2020,1,0,1.7035,754
V2,S4,BASE_S4,0.236-27,2020-10-28 15:20,13121.44,12812.54,2.3542,2020,0,1,49.5321,17206
V2,S4,BASE_S4,0.236-27,2020-10-30 08:25,13283.98,12971.25,2.3542,2020,0,1,48.4063,17206
V2,S4,BASE_S4,0.236-27,2020-10-28 21:25,13190.95,12880.41,2.3542,2020,0,1,49.0472,17206
V2,S4,BASE_S4,0.236-27,2020-10-29 15:40,13419.24,13103.33,2.3542,2020,0,1,47.4902,17206
V2,S4,BASE_S4,0.236-27,2020-10-24 10:20,12946.58,12641.79,2.3542,2020,0,1,37.2341,17218
V2,S4,BASE_S4,0.236-27,2020-10-31 01:40,13593.30,13273.29,2.3542,2020,1,0,1.5834,708
V2,S4,BASE_S4,0.236-27,2020-10-27 18:20,13653.31,13331.89,2.3542,2020,1,0,0.6414,205
V2,S4,BASE_S4,0.236-27,2020-10-30 12:15,13296.99,12983.96,2.3542,2020,0,1,48.3173,17206
V2,S4,BASE_S4,0.236-27,2020-10-29 14:05,13287.07,12974.27,2.3542,2020,0,1,48.3851,17206
V2,S4,BASE_S4,0.236-27,2020-11-02 01:40,13790.92,13466.26,2.3542,2020,1,0,0.0394,87
V2,S4,BASE_S4,0.236-27,2020-10-24 18:25,13087.81,12779.70,2.3542,2020,1,0,0.8510,568
V2,S4,BASE_S4,0.236-27,2020-10-27 09:45,13110.71,12802.06,2.3542,2020,0,1,38.6498,17206
V2,S4,BASE_S4,0.236-27,2020-10-24 10:05,12943.99,12639.27,2.3542,2020,0,1,37.2501,17218
V2,S4,BASE_S4,0.236-27,2020-10-29 08:40,13180.18,12869.90,2.3542,2020,0,1,49.1220,17206
V2,S4,BASE_S4,0.236-27,2020-10-31 17:55,13783.89,13459.39,2.3542,2020,1,0,0.3424,468
V2,S4,BASE_S4,0.236-28,2020-11-08 18:55,15543.97,14819.97,4.6578,2020,1,0,0.4089,255
V2,S4,BASE_S4,0.236-28,2020-11-12 01:15,15623.32,14895.62,4.6578,2020,0,1,36.1780,17206
V2,S4,BASE_S4,0.236-28,2020-11-09 23:40,15301.90,14589.17,4.6578,2020,0,1,37.3889,17206
V2,S4,BASE_S4,0.236-28,2020-11-06 02:15,15786.36,15051.07,4.6578,2020,1,0,0.0687,485
V2,S4,BASE_S4,0.236-28,2020-11-09 03:05,15442.54,14723.26,4.6578,2020,0,1,34.6492,17206
V2,S4,BASE_S4,0.236-28,2020-11-08 21:40,15295.58,14583.15,4.6578,2020,0,1,35.1884,17206
V2,S4,BASE_S4,0.236-28,2020-11-08 06:15,15022.71,14322.99,4.6578,2020,0,1,32.4101,17206
V2,S4,BASE_S4,0.236-28,2020-11-08 01:20,14862.36,14170.10,4.6578,2020,0,1,32.3945,17206
V2,S4,BASE_S4,0.236-28,2020-11-10 14:50,15217.37,14508.58,4.6578,2020,0,1,37.7158,17206
V2,S4,BASE_S4,0.236-28,2020-11-11 03:20,15410.82,14693.02,4.6578,2020,0,1,36.9729,17206
V2,S4,BASE_S4,0.236-28,2020-11-03 04:45,13386.13,12762.63,4.6578,2020,0,1,26.0048,17206
V2,S4,BASE_S4,0.236-28,2020-11-04 18:35,14106.71,13449.65,4.6578,2020,0,1,31.4605,17206
V2,S4,BASE_S4,0.236-28,2020-11-06 04:00,15431.23,14712.48,4.6578,2020,1,0,0.4903,467
V2,S4,BASE_S4,0.236-28,2020-11-11 15:25,15659.10,14929.73,4.6578,2020,0,1,36.0463,17206
V2,S4,BASE_S4,0.236-28,2020-11-05 13:55,14830.14,14139.39,4.6578,2020,0,1,28.8785,17206
V2,S4,BASE_S4,0.236-28,2020-11-12 13:45,15923.25,15181.58,4.6578,2020,0,1,35.0921,17206
V2,S4,BASE_S4,0.236-28,2020-11-07 21:50,14806.89,14117.22,4.6578,2020,0,1,31.4108,17206
V2,S4,BASE_S4,0.236-28,2020-11-05 03:20,14289.35,13623.78,4.6578,2020,0,1,30.7840,17206
V2,S4,BASE_S4,0.236-28,2020-11-07 09:15,15510.92,14788.46,4.6578,2020,1,0,0.1000,116
V2,S4,BASE_S4,0.236-28,2020-11-04 21:40,14058.00,13403.21,4.6578,2020,0,1,31.6439,17206
V2,S4,BASE_S4,0.236-29,2020-11-29 21:40,18277.45,17717.39,3.0642,2020,1,0,2.8757,2710
V2,S4,BASE_S4,0.236-29,2020-12-02 06:15,18718.26,18144.69,3.0642,2020,1,0,1.5338,1952
V2,S4,BASE_S4,0.236-29,2020-12-01 09:45,19490.86,18893.62,3.0642,2020,1,0,0.6650,20
V2,S4,BASE_S4,0.236-29,2020-12-03 19:15,19351.66,18758.68,3.0642,2020,1,0,0.3176,200
V2,S4,BASE_S4,0.236-29,2020-12-06 08:55,19076.70,18492.15,3.0642,2020,1,0,0.5888,744
V2,S4,BASE_S4,0.236-29,2020-12-02 05:00,18550.95,17982.51,3.0642,2020,1,0,1.8420,2050
V2,S4,BASE_S4,0.236-29,2020-11-30 16:05,19529.53,18931.10,3.0642,2020,1,0,0.5990,232
V2,S4,BASE_S4,0.236-29,2020-12-09 02:20,18178.16,17621.14,3.0642,2020,1,0,0.8284,672
V2,S4,BASE_S4,0.236-29,2020-12-07 07:15,19354.07,18761.02,3.0642,2020,1,0,0.0758,317
V2,S4,BASE_S4,0.236-29,2020-12-04 16:30,18918.50,18338.80,3.0642,2020,1,0,0.8667,1229
V2,S4,BASE_S4,0.236-29,2020-11-29 23:10,18215.25,17657.10,3.0642,2020,1,0,2.9969,2692
V2,S4,BASE_S4,0.236-29,2020-12-01 05:45,19407.57,18812.88,3.0642,2020,1,0,0.8079,80
V2,S4,BASE_S4,0.236-29,2020-12-01 05:45,19407.57,18812.88,3.0642,2020,1,0,0.8079,80
V2,S4,BASE_S4,0.236-29,2020-12-05 03:10,18804.79,18228.57,3.0642,2020,1,0,1.0692,1102
V2,S4,BASE_S4,0.236-29,2020-12-03 05:00,19041.21,18457.75,3.0642,2020,1,0,0.9543,1655
V2,S4,BASE_S4,0.236-29,2020-12-01 12:40,18955.68,18374.84,3.0642,2020,1,0,0.0000,4
V2,S4,BASE_S4,0.236-29,2020-11-30 09:50,18440.29,17875.24,3.0642,2020,1,0,2.5621,2568
V2,S4,BASE_S4,0.236-29,2020-12-05 08:55,19117.73,18531.92,3.0642,2020,1,0,0.5175,1032
V2,S4,BASE_S4,0.236-29,2020-12-03 14:25,19387.24,18793.17,3.0642,2020,1,0,0.3548,258
V2,S4,BASE_S4,0.236-29,2020-12-06 01:00,19268.81,18678.37,3.0642,2020,1,0,0.2576,715
V2,S4,BASE_S4,0.236-30,2020-12-25 12:55,24450.34,23160.24,5.2764,2020,0,1,26.2789,17265
V2,S4,BASE_S4,0.236-30,2020-12-27 14:40,27531.85,26079.15,5.2764,2020,1,0,0.0000,79
V2,S4,BASE_S4,0.236-30,2020-12-26 05:40,24746.71,23440.97,5.2764,2020,0,1,25.7372,17265
V2,S4,BASE_S4,0.236-30,2020-12-29 10:15,26802.32,25388.12,5.2764,2020,0,1,22.3097,17265
V2,S4,BASE_S4,0.236-30,2020-12-26 08:40,24923.27,23608.21,5.2764,2020,0,1,25.4206,17265
V2,S4,BASE_S4,0.236-30,2021-01-01 23:20,29296.99,27751.16,5.2764,2020,0,1,18.7962,17265
V2,S4,BASE_S4,0.236-30,2020-12-24 06:10,23021.97,21807.23,5.2764,2020,0,1,29.0852,17253
V2,S4,BASE_S4,0.236-30,2020-12-29 16:10,26424.78,25030.50,5.2764,2020,0,1,22.8993,17265
V2,S4,BASE_S4,0.236-30,2020-12-30 19:20,28745.10,27228.39,5.2764,2020,0,1,19.5210,17265
V2,S4,BASE_S4,0.236-30,2020-12-25 04:30,23542.43,22300.23,5.2764,2020,0,1,28.0232,17265
V2,S4,BASE_S4,0.236-30,2021-01-02 19:05,32951.79,31213.12,5.2764,2020,1,0,0.1543,22
V2,S4,BASE_S4,0.236-30,2020-12-25 10:55,23978.06,22712.88,5.2764,2020,0,1,27.1698,17265
V2,S4,BASE_S4,0.236-30,2020-12-26 09:45,24774.06,23466.88,5.2764,2020,0,1,25.6879,17265
V2,S4,BASE_S4,0.236-30,2020-12-26 18:55,25688.93,24333.47,5.2764,2020,0,1,24.0981,17265
V2,S4,BASE_S4,0.236-30,2021-01-02 00:25,29103.91,27568.27,5.2764,2020,0,1,19.0467,17265
V2,S4,BASE_S4,0.236-30,2020-12-26 07:30,24908.01,23593.76,5.2764,2020,0,1,25.4478,17265
V2,S4,BASE_S4,0.236-30,2020-12-25 19:20,24336.80,23052.69,5.2764,2020,0,1,26.4899,17265
V2,S4,BASE_S4,0.236-30,2020-12-25 11:30,24254.91,22975.12,5.2764,2020,0,1,26.6433,17265
V2,S4,BASE_S4,0.236-30,2020-12-31 11:20,29004.79,27474.38,5.2764,2020,0,1,19.1765,17265
V2,S4,BASE_S4,0.236-30,2021-01-02 20:00,33027.20,31284.55,5.2764,2020,1,0,0.0000,11
V2,S4,BASE_S4,0.236-31,2021-01-04 13:45,30988.19,29730.52,4.0586,2020,1,0,8.7159,5024
V2,S4,BASE_S4,0.236-31,2021-01-04 17:30,31004.95,29746.59,4.0586,2020,1,0,8.6979,4979
V2,S4,BASE_S4,0.236-31,2020-12-30 03:05,28006.79,26870.12,4.0586,2020,0,1,26.6972,17265
V2,S4,BASE_S4,0.236-31,2021-01-01 03:00,29195.25,28010.34,4.0586,2020,0,1,24.6075,17265
V2,S4,BASE_S4,0.236-31,2021-01-03 19:00,32769.79,31439.81,4.0586,2020,1,0,0.8212,174
V2,S4,BASE_S4,0.236-31,2020-12-27 14:00,27519.48,26402.58,4.0586,2020,1,0,0.2306,81
V2,S4,BASE_S4,0.236-31,2020-12-26 19:15,25671.77,24629.87,4.0586,2020,0,1,31.3666,17265
V2,S4,BASE_S4,0.236-31,2020-12-27 23:05,26434.66,25361.79,4.0586,2020,0,1,29.7503,17265
V2,S4,BASE_S4,0.236-31,2020-12-30 20:05,28706.91,27541.82,4.0586,2020,0,1,25.4452,17265
V2,S4,BASE_S4,0.236-31,2020-12-27 22:10,26533.33,25456.46,4.0586,2020,0,1,29.5481,17265
V2,S4,BASE_S4,0.236-31,2020-12-27 00:40,26771.20,25684.67,4.0586,2020,0,1,29.0666,17265
V2,S4,BASE_S4,0.236-31,2020-12-28 04:10,27089.22,25989.79,4.0586,2020,1,0,0.3736,303
V2,S4,BASE_S4,0.236-31,2020-12-27 12:25,26985.38,25890.16,4.0586,2020,1,0,0.7228,106
V2,S4,BASE_S4,0.236-31,2021-01-05 03:15,32455.45,31138.23,4.0586,2020,1,0,0.0000,7
V2,S4,BASE_S4,0.236-31,2021-01-03 04:35,32623.45,31299.41,4.0586,2020,1,0,1.6273,347
V2,S4,BASE_S4,0.236-31,2020-12-30 05:15,27959.33,26824.58,4.0586,2020,0,1,26.7844,17265
V2,S4,BASE_S4,0.236-31,2021-01-05 05:25,30855.87,29603.57,4.0586,2020,1,0,8.8590,4836
V2,S4,BASE_S4,0.236-31,2021-01-03 04:35,32623.45,31299.41,4.0586,2020,1,0,1.6273,347
V2,S4,BASE_S4,0.236-31,2021-01-03 05:50,33887.32,32511.98,4.0586,2020,1,0,0.6477,136
V2,S4,BASE_S4,0.236-31,2021-01-02 01:40,29290.17,28101.41,4.0586,2020,0,1,24.4479,17265
V2,S4,BASE_S4,0.236-32,2021-01-13 14:30,34888.10,32105.69,7.9752,2021,1,0,1.8732,2253
V2,S4,BASE_S4,0.236-32,2021-01-11 10:40,35527.19,32693.81,7.9752,2021,1,0,0.0324,40
V2,S4,BASE_S4,0.236-32,2021-01-10 06:05,40530.21,37297.83,7.9752,2021,1,0,0.1680,138
V2,S4,BASE_S4,0.236-32,2021-01-14 02:20,37281.59,34308.29,7.9752,2021,1,0,0.9479,933
V2,S4,BASE_S4,0.236-32,2021-01-04 13:45,30988.19,28516.81,7.9752,2021,0,1,11.0726,17265
V2,S4,BASE_S4,0.236-32,2021-01-11 01:15,37670.51,34666.20,7.9752,2021,1,0,0.0511,27
V2,S4,BASE_S4,0.236-32,2021-01-13 16:55,34738.18,31967.73,7.9752,2021,1,0,1.9354,2245
V2,S4,BASE_S4,0.236-32,2021-01-14 02:35,37513.09,34521.33,7.9752,2021,1,0,0.8647,450
V2,S4,BASE_S4,0.236-32,2021-01-11 19:10,32369.10,29787.59,7.9752,2021,1,0,2.9947,2943
V2,S4,BASE_S4,0.236-32,2021-01-10 21:40,38048.28,35013.84,7.9752,2021,1,0,0.3136,69
V2,S4,BASE_S4,0.236-32,2021-01-08 04:30,38706.56,35619.62,7.9752,2021,1,0,1.0507,767
V2,S4,BASE_S4,0.236-32,2021-01-14 05:50,37702.86,34695.97,7.9752,2021,1,0,0.7972,410
V2,S4,BASE_S4,0.236-32,2021-01-06 21:40,36213.22,33325.13,7.9752,2021,1,0,1.9864,1261
V2,S4,BASE_S4,0.236-32,2021-01-08 13:35,41278.17,37986.14,7.9752,2021,1,0,0.2041,624
V2,S4,BASE_S4,0.236-32,2021-01-12 17:20,34928.00,32142.41,7.9752,2021,1,0,1.8567,2507
V2,S4,BASE_S4,0.236-32,2021-01-09 16:25,40227.38,37019.15,7.9752,2021,1,0,0.3499,333
V2,S4,BASE_S4,0.236-32,2021-01-05 15:05,32227.02,29656.84,7.9752,2021,1,0,3.7830,4720
V2,S4,BASE_S4,0.236-32,2021-01-10 03:00,40942.75,37677.47,7.9752,2021,1,0,0.0400,175
V2,S4,BASE_S4,0.236-32,2021-01-12 15:50,34189.15,31462.48,7.9752,2021,1,0,2.1678,2548
V2,S4,BASE_S4,0.236-32,2021-01-09 15:20,40514.12,37283.02,7.9752,2021,1,0,0.2587,315
V2,S4,BASE_S4,0.236-33,2021-01-13 22:05,37609.15,35211.74,6.3745,2021,1,0,1.0390,503
V2,S4,BASE_S4,0.236-33,2021-01-15 20:00,35218.94,32973.89,6.3745,2021,1,0,1.2165,1598
V2,S4,BASE_S4,0.236-33,2021-01-15 05:10,38638.80,36175.75,6.3745,2021,1,0,0.0857,125
V2,S4,BASE_S4,0.236-33,2021-01-11 13:50,33746.05,31594.89,6.3745,2021,1,0,0.0000,4
V2,S4,BASE_S4,0.236-33,2021-01-11 06:45,33506.95,31371.04,6.3745,2021,1,0,1.3358,89
V2,S4,BASE_S4,0.236-33,2021-01-19 04:40,36507.03,34179.87,6.3745,2021,1,0,0.5771,367
V2,S4,BASE_S4,0.236-33,2021-01-15 17:55,35742.64,33464.21,6.3745,2021,1,0,0.9688,1418
V2,S4,BASE_S4,0.236-33,2021-01-16 04:05,36540.72,34211.42,6.3745,2021,1,0,0.6050,357
V2,S4,BASE_S4,0.236-33,2021-01-16 09:55,37438.22,35051.71,6.3745,2021,1,0,0.2144,246
V2,S4,BASE_S4,0.236-33,2021-01-18 18:20,35713.75,33437.16,6.3745,2021,1,0,0.9384,549
V2,S4,BASE_S4,0.236-33,2021-01-16 18:00,36859.24,34509.63,6.3745,2021,1,0,0.1305,168
V2,S4,BASE_S4,0.236-33,2021-01-11 09:40,35240.58,32994.15,6.3745,2021,1,0,0.4983,47
V2,S4,BASE_S4,0.236-33,2021-01-11 17:50,32732.32,30645.78,6.3745,2021,1,0,3.5311,2932
V2,S4,BASE_S4,0.236-33,2021-01-11 17:40,33458.54,31325.71,6.3745,2021,1,0,0.0000,22
V2,S4,BASE_S4,0.236-33,2021-01-14 23:50,39172.60,36675.53,6.3745,2021,1,0,0.2303,179
V2,S4,BASE_S4,0.236-33,2021-01-12 14:45,33236.78,31118.09,6.3745,2021,1,0,3.2394,2591
V2,S4,BASE_S4,0.236-33,2021-01-14 00:20,37747.84,35341.59,6.3745,2021,1,0,0.9775,475
V2,S4,BASE_S4,0.236-33,2021-01-10 10:20,40652.08,38060.70,6.3745,2021,1,0,0.0000,84
V2,S4,BASE_S4,0.236-33,2021-01-13 14:40,34833.23,32612.77,6.3745,2021,1,0,2.3719,2243
V2,S4,BASE_S4,0.236-33,2021-01-13 08:20,34670.81,32460.70,6.3745,2021,1,0,2.4565,2326
V2,S4,BASE_S4,0.236-34,2021-01-25 11:05,33064.26,31386.66,5.0738,2021,1,0,1.0794,236
V2,S4,BASE_S4,0.236-34,2021-01-23 04:10,32423.85,30778.74,5.0738,2021,1,0,1.4900,1214
V2,S4,BASE_S4,0.236-34,2021-01-22 05:30,31476.38,29879.34,5.0738,2021,1,0,2.1281,1549
V2,S4,BASE_S4,0.236-34,2021-01-28 04:35,31149.35,29568.91,5.0738,2021,0,1,19.4216,17247
V2,S4,BASE_S4,0.236-34,2021-01-24 23:50,32358.18,30716.40,5.0738,2021,1,0,1.5330,720
V2,S4,BASE_S4,0.236-34,2021-01-27 06:25,31550.69,29949.88,5.0738,2021,1,0,0.2121,98
V2,S4,BASE_S4,0.236-34,2021-01-23 01:20,32388.38,30745.07,5.0738,2021,1,0,1.5132,1278
V2,S4,BASE_S4,0.236-34,2021-01-26 16:45,31945.18,30324.36,5.0738,2021,1,0,0.6026,254
V2,S4,BASE_S4,0.236-34,2021-01-29 22:45,34790.36,33025.18,5.0738,2021,1,0,0.0808,58
V2,S4,BASE_S4,0.236-34,2021-01-26 08:45,31813.64,30199.49,5.0738,2021,1,0,0.6866,351
V2,S4,BASE_S4,0.236-34,2021-01-25 21:40,32402.41,30758.39,5.0738,2021,1,0,0.3160,428
V2,S4,BASE_S4,0.236-34,2021-01-26 08:00,31643.61,30038.09,5.0738,2021,1,0,0.7962,360
V2,S4,BASE_S4,0.236-34,2021-01-30 03:35,33124.51,31443.85,5.0738,2021,0,1,17.0882,17247
V2,S4,BASE_S4,0.236-34,2021-01-22 09:05,31632.52,30027.56,5.0738,2021,1,0,2.0203,1499
V2,S4,BASE_S4,0.236-34,2021-01-22 11:00,31386.37,29793.90,5.0738,2021,1,0,2.1907,1483
V2,S4,BASE_S4,0.236-34,2021-01-22 12:00,31712.09,30103.10,5.0738,2021,1,0,1.9658,1464
V2,S4,BASE_S4,0.236-34,2021-01-28 19:50,32521.45,30871.39,5.0738,2021,0,1,17.7706,17247
V2,S4,BASE_S4,0.236-34,2021-01-30 03:40,33014.68,31339.60,5.0738,2021,0,1,17.2107,17247
V2,S4,BASE_S4,0.236-34,2021-01-29 18:40,35324.36,33532.09,5.0738,2021,1,0,0.0183,13
V2,S4,BASE_S4,0.236-34,2021-01-22 22:25,33526.75,31825.68,5.0738,2021,1,0,0.0000,154
V2,S4,BASE_S4,0.236-35,2021-02-09 15:45,47056.66,43978.68,6.5410,2021,1,0,0.1439,288
V2,S4,BASE_S4,0.236-35,2021-02-12 15:10,46765.00,43706.09,6.5410,2021,1,0,3.7882,4595
V2,S4,BASE_S4,0.236-35,2021-02-11 05:40,44790.83,41861.05,6.5410,2021,0,1,5.8206,17262
V2,S4,BASE_S4,0.236-35,2021-02-06 13:30,40209.59,37579.47,6.5410,2021,1,0,0.2836,320
V2,S4,BASE_S4,0.236-35,2021-02-11 18:30,47885.43,44753.24,6.5410,2021,1,0,3.3419,4189
V2,S4,BASE_S4,0.236-35,2021-02-14 09:15,48890.02,45692.12,6.5410,2021,1,0,0.2556,205
V2,S4,BASE_S4,0.236-35,2021-02-10 08:40,46381.06,43347.27,6.5410,2021,1,0,3.9461,5253
V2,S4,BASE_S4,0.236-35,2021-02-10 02:20,46489.64,43448.75,6.5410,2021,1,0,3.9012,5327
V2,S4,BASE_S4,0.236-35,2021-02-13 04:30,47691.88,44572.35,6.5410,2021,1,0,3.4175,3781
V2,S4,BASE_S4,0.236-35,2021-02-08 09:35,39086.49,36529.84,6.5410,2021,0,1,8.9013,17247
V2,S4,BASE_S4,0.236-35,2021-02-09 00:05,47116.22,44034.34,6.5410,2021,1,0,0.3329,475
V2,S4,BASE_S4,0.236-35,2021-02-13 07:00,47728.25,44606.34,6.5410,2021,1,0,3.4032,3751
V2,S4,BASE_S4,0.236-35,2021-02-10 13:30,45475.74,42501.16,6.5410,2021,0,1,5.5027,17247
V2,S4,BASE_S4,0.236-35,2021-02-13 00:00,47298.15,44204.37,6.5410,2021,1,0,3.5732,3837
V2,S4,BASE_S4,0.236-35,2021-02-13 14:10,46807.65,43745.95,6.5410,2021,1,0,3.7708,4224
V2,S4,BASE_S4,0.236-35,2021-02-14 16:00,48537.96,45363.08,6.5410,2021,1,0,3.0914,2510
V2,S4,BASE_S4,0.236-35,2021-02-11 02:10,44537.42,41624.22,6.5410,2021,0,1,5.9407,17247
V2,S4,BASE_S4,0.236-35,2021-02-06 17:10,40550.63,37898.21,6.5410,2021,1,0,0.0375,265
V2,S4,BASE_S4,0.236-35,2021-02-06 09:30,39681.73,37086.14,6.5410,2021,0,1,8.5384,17247
V2,S4,BASE_S4,0.236-35,2021-02-05 07:05,37521.00,35066.75,6.5410,2021,0,1,9.9105,17247
V2,S4,BASE_S4,0.236-36,2021-02-14 18:05,48738.36,45760.71,6.1095,2021,1,0,0.1886,99
V2,S4,BASE_S4,0.236-36,2021-02-07 19:25,38219.28,35884.29,6.1095,2021,0,1,10.1177,17247
V2,S4,BASE_S4,0.236-36,2021-02-09 01:15,46545.82,43702.12,6.1095,2021,1,0,4.1520,5611
V2,S4,BASE_S4,0.236-36,2021-02-08 11:40,39400.06,36992.93,6.1095,2021,0,1,9.3239,17247
V2,S4,BASE_S4,0.236-36,2021-02-07 08:05,39228.70,36832.04,6.1095,2021,0,1,9.4362,17247
V2,S4,BASE_S4,0.236-36,2021-02-15 23:05,48225.03,45278.74,6.1095,2021,1,0,3.4375,2137
V2,S4,BASE_S4,0.236-36,2021-02-11 16:40,47558.13,44652.59,6.1095,2021,1,0,3.7152,4211
V2,S4,BASE_S4,0.236-36,2021-02-12 20:15,47310.41,44420.00,6.1095,2021,1,0,3.8204,3881
V2,S4,BASE_S4,0.236-36,2021-02-14 15:55,48480.58,45518.68,6.1095,2021,1,0,3.3331,2511
V2,S4,BASE_S4,0.236-36,2021-02-13 05:20,47770.10,44851.61,6.1095,2021,1,0,3.6261,3771
V2,S4,BASE_S4,0.236-36,2021-02-10 11:20,46506.74,43665.43,6.1095,2021,1,0,4.1692,5202
V2,S4,BASE_S4,0.236-36,2021-02-14 07:20,48687.75,45713.19,6.1095,2021,1,0,0.3428,228
V2,S4,BASE_S4,0.236-36,2021-02-12 04:35,47042.86,44168.80,6.1095,2021,1,0,3.9352,4070
V2,S4,BASE_S4,0.236-36,2021-02-07 22:15,38564.36,36208.29,6.1095,2021,0,1,9.8807,17247
V2,S4,BASE_S4,0.236-36,2021-02-14 06:00,48929.18,45939.87,6.1095,2021,1,0,0.2603,244
