version,test,run,n_trades,blocked,sizing,pf,sum_pm,ret,cagr,mdd,mtm_mdd_close,wr,exp,worst,sharpe,sortino
V3,F1b_matched,194,78,1,risk1%,0.9205,-243.5930,-6.8666,-1.0555,28.5519,31.7678,30.7692,-0.0609,11.0000,-0.0810,-0.2254
V3,F1b_matched,194,78,1,30%x10x,0.7393,-243.5930,-64.2453,-14.2224,83.3688,85.8546,30.7692,-0.9369,11.0000,-0.3335,-0.7095
V3,F1b_matched,195,79,0,risk1%,0.7546,-250.5356,-13.6485,-2.1651,23.7671,27.6873,35.4430,-0.1752,7.0000,-0.4148,-0.6758
V3,F1b_matched,195,79,0,30%x10x,0.7089,-250.5356,-59.9973,-12.7739,72.4948,77.1663,35.4430,-0.9514,7.0000,-0.5018,-0.7718
V3,F1b_matched,196,76,3,risk1%,0.8462,-98.3917,-9.0683,-1.4080,19.7766,24.0066,34.2105,-0.1126,7.0000,-0.2387,-0.4194
V3,F1b_matched,196,76,3,30%x10x,0.8814,-98.3917,-40.3444,-7.4161,62.3283,69.7918,34.2105,-0.3884,7.0000,-0.1648,-0.3107
V3,F1b_matched,197,78,1,risk1%,1.0626,-64.9718,1.9998,0.2958,21.1453,25.2596,33.3333,0.0465,10.0000,0.0760,0.1741
V3,F1b_matched,197,78,1,30%x10x,0.9273,-64.9718,-36.7728,-6.6096,70.4920,75.5287,33.3333,-0.2499,10.0000,-0.0994,-0.1947
V3,F1b_matched,198,79,0,risk1%,1.2355,-6.1108,11.1500,1.5893,24.0277,29.2514,34.1772,0.1718,7.0000,0.2062,0.6548
V3,F1b_matched,198,79,0,30%x10x,0.9932,-6.1108,-31.3517,-5.4566,75.8856,79.7701,34.1772,-0.0232,7.0000,-0.0076,-0.0183
V3,F1b_matched,199,78,1,risk1%,1.0459,-62.1519,1.0070,0.1496,16.8520,21.2124,32.0513,0.0346,8.0000,0.0557,0.1290
V3,F1b_matched,199,78,1,30%x10x,0.9308,-62.1519,-36.7687,-6.6087,59.6439,66.5687,32.0513,-0.2390,8.0000,-0.0933,-0.1875
V3,F2,0,76,3,risk1%,1.1580,72.8439,6.7790,0.9832,15.6774,16.3229,34.2105,0.1084,6.0000,0.1705,0.4193
V3,F2,0,76,3,30%x10x,1.0926,72.8439,-6.6099,-1.0149,61.7707,63.0004,34.2105,0.2875,6.0000,0.1051,0.2356
V3,F2,1,72,7,risk1%,1.5545,280.0247,24.0218,3.2634,10.3824,12.8404,37.5000,0.3347,7.0000,0.3972,1.3503
V3,F2,1,72,7,30%x10x,1.4374,280.0247,66.5129,7.9026,35.8365,40.4936,37.5000,1.1668,7.0000,0.3631,1.0240
V3,F2,2,75,4,risk1%,1.5363,315.9007,26.1974,3.5316,19.5796,21.3595,37.3333,0.3463,12.0000,0.4194,1.3677
V3,F2,2,75,4,30%x10x,1.4279,315.9007,72.4015,8.4634,64.0615,67.1637,37.3333,1.2636,12.0000,0.3724,1.0477
V3,F2,3,74,5,risk1%,1.1225,65.8539,4.5111,0.6603,13.4494,14.3812,43.2432,0.0717,10.0000,0.1519,0.2948
V3,F2,3,74,5,30%x10x,1.0999,65.8539,1.5822,0.2344,51.4426,53.5754,43.2432,0.2670,10.0000,0.1224,0.2282
V3,F2,4,76,3,risk1%,1.5018,210.2757,22.2585,3.0431,10.1996,11.2376,41.3333,0.2921,7.0000,0.4399,1.2204
V3,F2,4,76,3,30%x10x,1.3084,210.2757,43.2923,5.5122,43.6569,47.0865,41.3333,0.8411,7.0000,0.3154,0.7164
V3,F2,5,74,5,risk1%,1.0266,-32.8177,0.5025,0.0748,13.2019,16.6371,43.2432,0.0153,5.0000,0.0388,0.0641
V3,F2,5,74,5,30%x10x,0.9505,-32.8177,-21.3939,-3.5270,60.2478,66.0629,43.2432,-0.1330,5.0000,-0.0697,-0.1137
V3,F2,6,73,6,risk1%,1.6846,447.4900,29.5359,3.9356,7.7156,8.3312,43.8356,0.3729,4.0000,0.6465,1.5937
V3,F2,6,73,6,30%x10x,1.7630,447.4900,189.0014,17.1518,36.4935,38.5812,43.8356,1.8390,4.0000,0.6668,1.7227
V3,F2,7,75,4,risk1%,1.0359,37.4216,0.8155,0.1212,14.1426,15.2519,40.0000,0.0227,8.0000,0.0489,0.0911
V3,F2,7,75,4,30%x10x,1.0538,37.4216,-5.9874,-0.9167,49.8359,52.7738,40.0000,0.1497,8.0000,0.0714,0.1306
V3,F2,8,76,3,risk1%,0.8135,-235.1930,-9.3194,-1.4486,12.6683,13.7460,34.6667,-0.1218,10.0000,-0.3106,-0.4817
V3,F2,8,76,3,30%x10x,0.6972,-235.1930,-56.7531,-11.7534,58.0059,62.4814,34.6667,-0.9408,10.0000,-0.5329,-0.7484
V3,F2,9,72,7,risk1%,1.5745,248.7304,25.8851,3.4933,7.2579,8.9532,38.8889,0.3463,6.0000,0.4869,1.4013
V3,F2,9,72,7,30%x10x,1.3702,248.7304,59.7766,7.2399,35.8517,40.6620,38.8889,1.0364,6.0000,0.3670,0.8640
V3,F2,10,75,4,risk1%,1.9155,565.1701,52.1035,6.4556,13.4946,14.8675,37.3333,0.5943,10.0000,0.7526,2.3455
V3,F2,10,75,4,30%x10x,1.7613,565.1701,260.7108,21.0898,49.9860,56.3030,37.3333,2.2607,10.0000,0.6920,1.8609
V3,F2,11,78,1,risk1%,1.1859,90.7415,7.8471,1.1332,10.4434,12.2314,39.7436,0.1111,6.0000,0.2227,0.4658
V3,F2,11,78,1,30%x10x,1.1292,90.7415,7.2293,1.0466,42.2821,44.3415,39.7436,0.3490,6.0000,0.1595,0.3089
V3,F2,12,73,6,risk1%,1.5856,392.2796,24.5971,3.3347,5.3613,7.4043,43.8356,0.3170,5.0000,0.5926,1.3590
V3,F2,12,73,6,30%x10x,1.6660,392.2796,151.4058,14.7417,28.4862,34.5266,43.8356,1.6121,5.0000,0.6169,1.4690
V3,F2,13,75,4,risk1%,1.2501,149.9052,10.0893,1.4441,16.1937,18.1396,38.6667,0.1578,6.0000,0.2090,0.6284
V3,F2,13,75,4,30%x10x,1.2164,149.9052,16.3023,2.2783,53.8850,58.3640,38.6667,0.5996,6.0000,0.2044,0.5295
V3,F2,14,79,0,risk1%,1.2484,93.5966,10.5990,1.5140,15.5705,16.4075,36.7089,0.1476,7.0000,0.2481,0.6288
V3,F2,14,79,0,30%x10x,1.1325,93.5966,3.9755,0.5832,57.7337,59.7274,36.7089,0.3554,7.0000,0.1472,0.3287
V3,F2,15,78,1,risk1%,1.2422,140.2912,10.6246,1.5175,15.7508,18.8006,38.4615,0.1475,9.0000,0.2613,0.6152
V3,F2,15,78,1,30%x10x,1.2004,140.2912,22.3489,3.0544,57.6951,66.3698,38.4615,0.5396,9.0000,0.2356,0.4944
V3,F2,16,73,6,risk1%,1.2868,70.8535,11.5024,1.6373,13.8742,15.3022,37.5000,0.1684,9.0000,0.2951,0.6932
V3,F2,16,73,6,30%x10x,1.1077,70.8535,2.4456,0.3611,52.4626,56.0289,37.5000,0.2952,9.0000,0.1297,0.2474
V3,F2,17,72,7,risk1%,1.8414,506.1614,41.1786,5.2786,11.0931,12.9539,40.2778,0.5089,6.0000,0.6834,2.0594
V3,F2,17,72,7,30%x10x,1.7651,506.1614,214.6456,18.6469,45.4614,51.4379,40.2778,2.1090,6.0000,0.6505,1.7836
V3,F2,18,77,2,risk1%,1.5677,294.4264,26.8276,3.6086,13.9643,16.5700,34.2105,0.3496,8.0000,0.4210,1.4447
V3,F2,18,77,2,30%x10x,1.4193,294.4264,68.1655,8.0616,48.1551,54.2216,34.2105,1.1622,8.0000,0.3656,1.0423
V3,F2,19,74,5,risk1%,1.1506,212.8357,5.8388,0.8500,13.6180,16.4101,37.8378,0.0895,10.0000,0.1844,0.3677
V3,F2,19,74,5,30%x10x,1.3559,212.8357,53.9823,6.6507,44.9336,52.6216,37.8378,0.8628,10.0000,0.3668,0.8601
V3,F2,20,75,4,risk1%,1.1995,125.5572,8.6729,1.2483,14.4037,15.7008,35.1351,0.1312,8.0000,0.2225,0.5116
V3,F2,20,75,4,30%x10x,1.1696,125.5572,10.6572,1.5220,49.1174,52.9749,35.1351,0.5090,8.0000,0.1856,0.4187
V3,F2,21,71,8,risk1%,1.2498,156.4228,10.1147,1.4476,9.7668,12.7219,40.8451,0.1484,6.0000,0.3024,0.5962
V3,F2,21,71,8,30%x10x,1.2452,156.4228,31.7618,4.2001,43.7532,52.6767,40.8451,0.6609,6.0000,0.2830,0.5565
V3,F2,22,74,5,risk1%,1.3141,213.7495,13.9627,1.9687,9.3947,14.8925,36.4865,0.2052,10.0000,0.2773,0.8078
V3,F2,22,74,5,30%x10x,1.3074,213.7495,41.0665,5.2661,34.0433,43.2858,36.4865,0.8666,10.0000,0.2972,0.7632
V3,F2,23,77,2,risk1%,1.9507,592.6911,43.1986,5.5019,5.8430,9.2851,48.0519,0.4957,6.0000,0.6858,2.2128
V3,F2,23,77,2,30%x10x,2.0229,592.6911,318.9173,23.8222,25.2578,33.2996,48.0519,2.3092,6.0000,0.7824,2.3054
V3,F2,24,75,4,risk1%,1.0083,4.8287,-0.5232,-0.0782,15.2695,15.8901,37.3333,0.0054,9.0000,0.0114,0.0211
V3,F2,24,75,4,30%x10x,1.0065,4.8287,-17.4627,-2.8221,58.0863,60.0435,37.3333,0.0193,9.0000,0.0084,0.0159
V3,F2,25,73,6,risk1%,1.3489,185.1181,14.0418,1.9793,13.4641,14.8206,43.0556,0.1973,8.0000,0.3740,0.8176
V3,F2,25,73,6,30%x10x,1.3055,185.1181,43.7697,5.5646,45.0175,51.1922,43.0556,0.7713,8.0000,0.3345,0.6958
V3,F2,26,73,6,risk1%,1.1240,16.8308,3.7685,0.5533,13.1800,15.1899,34.2466,0.0789,10.0000,0.1054,0.3125
V3,F2,26,73,6,30%x10x,1.0242,16.8308,-20.0090,-3.2753,55.8536,61.7299,34.2466,0.0692,10.0000,0.0239,0.0582
V3,F2,27,75,4,risk1%,1.0330,-87.7373,0.5499,0.0818,19.2854,21.6505,36.0000,0.0207,8.0000,0.0419,0.0837
V3,F2,27,75,4,30%x10x,0.8778,-87.7373,-34.6615,-6.1509,65.3123,69.0652,36.0000,-0.3509,8.0000,-0.1737,-0.3004
V3,F2,28,75,4,risk1%,1.8495,388.4119,36.6291,4.7654,10.6717,12.5279,39.1892,0.4576,11.0000,0.5536,1.9935
V3,F2,28,75,4,30%x10x,1.6508,388.4119,131.2545,13.3206,43.9302,49.1190,39.1892,1.5746,11.0000,0.5100,1.5008
V3,F2,29,75,4,risk1%,1.0371,5.0821,0.8264,0.1228,10.7113,11.5046,38.6667,0.0225,7.0000,0.0492,0.0924
V3,F2,29,75,4,30%x10x,1.0075,5.0821,-13.9866,-2.2223,37.5867,44.8886,38.6667,0.0203,7.0000,0.0099,0.0180
V3,F2,30,74,5,risk1%,0.8465,-10.6706,-7.2630,-1.1184,14.6407,17.0302,36.4865,-0.0936,7.0000,-0.2412,-0.3833
V3,F2,30,74,5,30%x10x,0.9838,-10.6706,-17.7107,-2.8658,53.1553,59.8231,36.4865,-0.0433,7.0000,-0.0209,-0.0392
V3,F2,31,76,3,risk1%,0.8903,-185.8418,-7.2043,-1.1091,13.8289,14.8977,31.5789,-0.0804,7.0000,-0.1408,-0.2998
V3,F2,31,76,3,30%x10x,0.7865,-185.8418,-55.5490,-11.3912,59.8215,62.7730,31.5789,-0.7336,7.0000,-0.2854,-0.5590
V3,F2,32,77,2,risk1%,0.9914,-46.2756,-1.8775,-0.2823,17.2157,21.7466,35.0649,-0.0059,7.0000,-0.0101,-0.0229
V3,F2,32,77,2,30%x10x,0.9406,-46.2756,-30.8177,-5.3473,53.8340,63.7154,35.0649,-0.1803,7.0000,-0.0751,-0.1522
V3,F2,33,78,1,risk1%,1.3891,207.1142,18.9617,2.6238,18.4011,19.8043,37.1795,0.2478,9.0000,0.3704,1.0106
V3,F2,33,78,1,30%x10x,1.2802,207.1142,40.4050,5.1923,63.5635,69.2721,37.1795,0.7966,9.0000,0.3025,0.7120
V3,F2,34,76,3,risk1%,1.2603,90.7114,11.1439,1.5885,14.7015,16.2459,36.8421,0.1596,8.0000,0.2604,0.6597
V3,F2,34,76,3,30%x10x,1.1238,90.7114,-0.2824,-0.0422,56.4302,59.8721,36.8421,0.3581,8.0000,0.1326,0.3031
V3,F2,35,77,2,risk1%,1.0763,73.3764,2.7762,0.4093,6.4833,9.8867,41.5584,0.0459,6.0000,0.1077,0.1911
V3,F2,35,77,2,30%x10x,1.1056,73.3764,4.3206,0.6329,30.1107,40.9795,41.5584,0.2859,6.0000,0.1386,0.2594
V3,F2,36,75,4,risk1%,1.4337,332.9709,17.9855,2.4977,10.3724,12.8767,48.0000,0.2341,6.0000,0.4758,1.0183
V3,F2,36,75,4,30%x10x,1.5670,332.9709,116.6858,12.2260,39.7831,46.6320,48.0000,1.3319,6.0000,0.5532,1.3061
V3,F2,37,73,6,risk1%,1.1040,100.4327,3.5514,0.5219,7.4564,10.2082,46.5753,0.0568,6.0000,0.1391,0.2407
V3,F2,37,73,6,30%x10x,1.1753,100.4327,17.6430,2.4533,33.9727,37.4711,46.5753,0.4127,6.0000,0.2161,0.3881
V3,F2,38,76,3,risk1%,2.2156,623.1850,48.4578,6.0710,3.3086,6.6602,56.5789,0.5360,3.0000,1.0417,2.5902
V3,F2,38,76,3,30%x10x,2.2112,623.1850,393.3525,26.8800,16.6326,24.5533,56.5789,2.4599,3.0000,0.9648,2.4326
V3,F2,39,76,3,risk1%,0.9332,-150.1628,-5.0409,-0.7686,15.3365,16.7218,31.5789,-0.0483,8.0000,-0.0800,-0.1810
V3,F2,39,76,3,30%x10x,0.8170,-150.1628,-47.8205,-9.2469,58.4971,62.0517,31.5789,-0.5927,8.0000,-0.2645,-0.4815
V3,F2,40,75,4,risk1%,0.8085,-240.7402,-10.1003,-1.5757,20.3432,23.5304,32.4324,-0.1328,14.0000,-0.2952,-0.5050
V3,F2,40,75,4,30%x10x,0.7013,-240.7402,-58.3671,-12.2526,70.2783,74.6649,32.4324,-0.9760,14.0000,-0.5007,-0.7547
V3,F2,41,76,3,risk1%,1.5778,300.5634,28.8199,3.8497,12.3149,13.9152,38.1579,0.3680,7.0000,0.4580,1.4752
V3,F2,41,76,3,30%x10x,1.4076,300.5634,72.3802,8.4614,51.5676,56.5464,38.1579,1.1864,7.0000,0.3794,0.9921
V3,F2,42,77,2,risk1%,1.3535,201.7757,16.0098,2.2399,14.1587,15.6405,41.5584,0.2088,10.0000,0.3945,0.8785
V3,F2,42,77,2,30%x10x,1.2863,201.7757,42.7400,5.4514,51.7770,54.4798,41.5584,0.7861,10.0000,0.3172,0.6822
V3,F2,43,73,6,risk1%,0.7676,-190.5945,-12.1189,-1.9085,18.0818,20.7849,31.9444,-0.1674,9.0000,-0.3528,-0.6166
V3,F2,43,73,6,30%x10x,0.7494,-190.5945,-51.4536,-10.2186,63.9162,66.2558,31.9444,-0.7941,9.0000,-0.3962,-0.6490
V3,F2,44,76,3,risk1%,1.1314,85.9197,4.4739,0.6550,20.0102,21.1414,32.8947,0.0874,14.0000,0.1156,0.3446
V3,F2,44,76,3,30%x10x,1.1160,85.9197,-4.6600,-0.7093,61.3463,67.2815,32.8947,0.3392,14.0000,0.1151,0.2958
V3,F2,45,75,4,risk1%,1.2963,211.8588,12.0797,1.7156,13.6855,15.4769,42.6667,0.1652,8.0000,0.3394,0.7076
V3,F2,45,75,4,30%x10x,1.3461,211.8588,55.4127,6.7979,46.9171,52.4648,42.6667,0.8474,8.0000,0.3824,0.7889
V3,F2,46,76,3,risk1%,1.8111,395.2340,39.3005,5.0685,13.1062,15.2720,44.7368,0.4668,10.0000,0.6273,1.9698
V3,F2,46,76,3,30%x10x,1.5697,395.2340,133.7859,13.5047,53.1088,58.5392,44.7368,1.5601,10.0000,0.5232,1.3249
V3,F2,47,75,4,risk1%,1.4483,226.7390,19.2232,2.6574,15.2898,15.7688,43.2432,0.2532,9.0000,0.4755,1.0709
V3,F2,47,75,4,30%x10x,1.3551,226.7390,60.4708,7.3093,52.6956,53.7803,43.2432,0.9192,9.0000,0.3962,0.8125
V3,F2,48,75,4,risk1%,1.3195,211.6703,13.2123,1.8683,10.8107,12.5453,44.0000,0.1794,8.0000,0.3573,0.7653
V3,F2,48,75,4,30%x10x,1.3432,211.6703,54.0462,6.6573,41.0907,47.5909,44.0000,0.8467,8.0000,0.3718,0.7898
V3,F2,49,77,2,risk1%,1.0887,25.1374,3.1031,0.4569,12.0606,14.3159,32.8947,0.0613,7.0000,0.0987,0.2368
V3,F2,49,77,2,30%x10x,1.0326,25.1374,-15.1117,-2.4142,46.5254,53.6133,32.8947,0.0992,7.0000,0.0401,0.0835
V3,F2,50,73,6,risk1%,1.7600,482.0230,38.8986,5.0232,6.9918,7.9416,42.4658,0.4758,6.0000,0.6973,1.8804
V3,F2,50,73,6,30%x10x,1.7068,482.0230,206.0019,18.1550,32.0416,34.8200,42.4658,1.9809,6.0000,0.6669,1.6775
V3,F2,51,73,6,risk1%,0.6962,-214.5416,-14.9341,-2.3838,16.9485,17.6330,32.8767,-0.2127,8.0000,-0.5328,-0.7930
V3,F2,51,73,6,30%x10x,0.7127,-214.5416,-53.9783,-10.9310,57.3581,58.4202,32.8767,-0.8817,8.0000,-0.4825,-0.7211
V3,F2,52,75,4,risk1%,1.7451,337.3613,35.9710,4.6900,11.1949,12.6081,41.3333,0.4460,8.0000,0.5410,1.8350
V3,F2,52,75,4,30%x10x,1.4986,337.3613,98.6737,10.7826,49.8903,53.2498,41.3333,1.3494,8.0000,0.4464,1.1967
V3,F2,53,75,4,risk1%,1.2362,119.0448,9.7322,1.3949,8.2594,9.0252,39.1892,0.1419,5.0000,0.2582,0.5831
V3,F2,53,75,4,30%x10x,1.1799,119.0448,15.9433,2.2311,35.7866,40.8541,39.1892,0.4826,5.0000,0.2042,0.4325
V3,F2,54,76,3,risk1%,1.3886,251.0166,17.2972,2.4083,8.5299,11.0985,39.4737,0.2275,8.0000,0.4056,0.9530
V3,F2,54,76,3,30%x10x,1.3799,251.0166,66.7319,7.9237,31.1767,41.1394,39.4737,0.9909,8.0000,0.4028,0.8901
V3,F2,55,77,2,risk1%,1.3753,316.2788,17.3421,2.4141,6.9044,10.8268,38.9610,0.2261,6.0000,0.3967,0.9462
V3,F2,55,77,2,30%x10x,1.4769,316.2788,95.5429,10.5204,26.3569,38.6666,38.9610,1.2323,6.0000,0.4704,1.1735
V3,F2,56,76,3,risk1%,1.1657,105.9687,5.9031,0.8592,14.7652,15.9087,34.6667,0.1046,10.0000,0.1419,0.4200
V3,F2,56,76,3,30%x10x,1.1489,105.9687,-0.4718,-0.0705,60.9103,62.9497,34.6667,0.4239,10.0000,0.1382,0.3653
V3,F2,57,75,4,risk1%,1.7482,578.9842,34.1107,4.4751,7.7664,9.7927,49.3333,0.4089,7.0000,0.7391,1.7515
V3,F2,57,75,4,30%x10x,2.0081,578.9842,311.3289,23.4850,28.6344,35.7882,49.3333,2.3159,7.0000,0.7991,2.3190
V3,F2,58,76,3,risk1%,2.3018,640.5603,58.1937,7.0808,3.9016,6.8424,46.0526,0.6333,4.0000,0.8838,2.9639
V3,F2,58,76,3,30%x10x,2.1409,640.5603,376.3843,26.2194,19.8075,25.3164,46.0526,2.5285,4.0000,0.8346,2.4798
V3,F2,59,76,3,risk1%,1.2691,139.0677,10.9379,1.5604,10.3822,11.7864,43.4211,0.1492,6.0000,0.3145,0.6449
V3,F2,59,76,3,30%x10x,1.2141,139.0677,24.2224,3.2883,40.2531,45.6411,43.4211,0.5490,6.0000,0.2438,0.4914
V3,F2,60,78,1,risk1%,1.4140,138.8197,19.4104,2.6814,14.6648,15.8232,41.0256,0.2543,8.0000,0.3652,1.0565
V3,F2,60,78,1,30%x10x,1.1804,138.8197,11.0046,1.5695,63.7308,66.4170,41.0256,0.5339,8.0000,0.1886,0.4428
V3,F2,61,76,3,risk1%,1.7560,408.5533,35.1134,4.5912,7.1351,12.0395,40.0000,0.4407,5.0000,0.5089,1.8530
V3,F2,61,76,3,30%x10x,1.6335,408.5533,135.5190,13.6299,30.8927,36.9299,40.0000,1.6342,5.0000,0.5010,1.4838
V3,F2,62,74,5,risk1%,1.6064,398.8163,27.3536,3.6725,7.1049,10.2388,41.8919,0.3592,6.0000,0.4554,1.4689
V3,F2,62,74,5,30%x10x,1.6312,398.8163,136.0248,13.6662,28.0588,37.8139,41.8919,1.6168,6.0000,0.5177,1.4574
V3,F2,63,76,3,risk1%,0.9335,-92.1305,-4.8731,-0.7424,17.1990,17.9160,28.9474,-0.0473,9.0000,-0.0816,-0.1797
V3,F2,63,76,3,30%x10x,0.8865,-92.1305,-39.3739,-7.1930,63.0469,66.0572,28.9474,-0.3637,9.0000,-0.1532,-0.2934
V3,F2,64,74,5,risk1%,1.3290,220.6798,15.1471,2.1261,12.2824,13.7792,36.4865,0.2126,8.0000,0.3325,0.8394
V3,F2,64,74,5,30%x10x,1.3065,220.6798,41.8289,5.3508,46.1160,50.0923,36.4865,0.8946,8.0000,0.3016,0.7474
V3,F2,65,75,4,risk1%,0.9105,-65.7376,-5.0221,-0.7656,18.2427,19.0676,34.6667,-0.0578,14.0000,-0.1306,-0.2293
V3,F2,65,75,4,30%x10x,0.9083,-65.7376,-29.9405,-5.1692,64.8577,66.0760,34.6667,-0.2630,14.0000,-0.1322,-0.2289
V3,F2,66,73,6,risk1%,1.5532,350.4842,25.8254,3.4860,11.3287,14.1251,41.0959,0.3441,9.0000,0.4583,1.3644
V3,F2,66,73,6,30%x10x,1.5256,350.4842,108.9229,11.6169,41.3193,50.7123,41.0959,1.4403,9.0000,0.4784,1.2403
V3,F2,67,73,6,risk1%,0.7277,-242.6672,-14.2107,-2.2604,17.4627,18.1746,30.1370,-0.1991,12.0000,-0.4463,-0.7350
V3,F2,67,73,6,30%x10x,0.6995,-242.6672,-59.1341,-12.4957,65.2231,68.4705,30.1370,-0.9973,12.0000,-0.4782,-0.7757
V3,F2,68,74,5,risk1%,1.6404,301.9253,28.4195,3.8015,12.7962,16.6151,39.7260,0.3793,7.0000,0.4491,1.5604
V3,F2,68,74,5,30%x10x,1.4719,301.9253,78.6550,9.0414,44.8792,53.1115,39.7260,1.2408,7.0000,0.3950,1.1164
V3,F2,69,76,3,risk1%,1.2443,171.2131,11.0910,1.5813,9.6527,11.8011,40.7895,0.1539,9.0000,0.2925,0.6224
V3,F2,69,76,3,30%x10x,1.2394,171.2131,33.5475,4.4095,37.9616,41.4587,40.7895,0.6758,9.0000,0.2868,0.5828
V3,F2,70,72,7,risk1%,0.7443,-247.9364,-13.0109,-2.0577,22.7233,23.7025,29.5775,-0.1837,7.0000,-0.3744,-0.6723
V3,F2,70,72,7,30%x10x,0.6713,-247.9364,-58.9020,-12.4217,70.5072,72.7736,29.5775,-1.0476,7.0000,-0.5270,-0.8437
V3,F2,71,76,3,risk1%,1.5675,264.9169,27.8402,3.7315,15.1900,16.7696,40.7895,0.3578,7.0000,0.4454,1.4403
V3,F2,71,76,3,30%x10x,1.3535,264.9169,53.9045,6.6427,58.6182,63.0882,40.7895,1.0457,7.0000,0.3296,0.8595
V3,F2,72,75,4,risk1%,0.9985,0.2401,-1.0472,-0.1569,18.3140,19.6233,34.6667,-0.0010,8.0000,-0.0020,-0.0038
V3,F2,72,75,4,30%x10x,1.0003,0.2401,-16.1082,-2.5859,62.0661,65.6172,34.6667,0.0010,8.0000,0.0005,0.0009
V3,F2,73,76,3,risk1%,1.7891,492.6987,36.4233,4.7419,10.5473,11.8168,42.1053,0.4336,8.0000,0.6516,1.8859
V3,F2,73,76,3,30%x10x,1.8152,492.6987,227.1832,19.3404,44.4409,48.4730,42.1053,1.9449,8.0000,0.7193,1.8975
V3,F2,74,73,6,risk1%,0.7775,-83.2058,-10.8220,-1.6939,16.2398,16.7542,34.2466,-0.1469,7.0000,-0.3422,-0.5678
V3,F2,74,73,6,30%x10x,0.8821,-83.2058,-35.7934,-6.3952,58.3490,60.2942,34.2466,-0.3419,7.0000,-0.1476,-0.2873
V3,F2,75,76,3,risk1%,1.2450,162.8436,10.1221,1.4486,13.5061,15.7095,34.6667,0.1586,7.0000,0.2085,0.6330
V3,F2,75,76,3,30%x10x,1.2333,162.8436,22.0100,3.0118,47.5523,52.1700,34.6667,0.6514,7.0000,0.2255,0.5911
V3,F2,76,78,1,risk1%,2.5391,718.7160,63.6934,7.6281,9.5918,10.1816,53.8462,0.6637,7.0000,0.8946,3.3144
V3,F2,76,78,1,30%x10x,2.4286,718.7160,506.2386,30.8402,31.4082,33.0341,53.8462,2.7643,7.0000,0.9339,2.9069
V3,F2,77,77,2,risk1%,0.6610,-233.4964,-16.2658,-2.6132,20.3541,23.1319,35.0649,-0.2232,10.0000,-0.6337,-0.8895
V3,F2,77,77,2,30%x10x,0.6914,-233.4964,-56.5418,-11.6892,63.0718,68.2249,35.0649,-0.9097,10.0000,-0.5242,-0.7758
V3,F2,78,75,4,risk1%,1.9426,516.9526,44.0095,5.5908,8.3778,11.2649,41.3333,0.5136,6.0000,0.7374,2.2243
V3,F2,78,75,4,30%x10x,1.8618,516.9526,243.8608,20.2288,34.8358,44.9917,41.3333,2.0678,6.0000,0.7266,1.9448
V3,F2,79,75,4,risk1%,1.5130,251.9889,24.6918,3.3464,18.3970,22.8282,33.7838,0.3381,8.0000,0.3837,1.3266
V3,F2,79,75,4,30%x10x,1.3358,251.9889,42.8853,5.4674,63.8650,69.1706,33.7838,1.0216,8.0000,0.2942,0.8318
V3,F2,80,71,8,risk1%,1.2509,201.2367,10.2934,1.4721,7.6916,8.5724,40.8451,0.1520,6.0000,0.2945,0.6073
V3,F2,80,71,8,30%x10x,1.3149,201.2367,45.2972,5.7311,35.1501,37.9241,40.8451,0.8503,6.0000,0.3289,0.7336
V3,F2,81,74,5,risk1%,1.2545,130.1706,10.7091,1.5291,13.8412,14.9941,41.8919,0.1520,10.0000,0.2945,0.6215
V3,F2,81,74,5,30%x10x,1.1995,130.1706,22.3354,3.0527,53.6059,55.8129,41.8919,0.5277,10.0000,0.2370,0.4740
V3,F2,82,73,6,risk1%,1.1720,4.9195,6.7367,0.9772,15.6038,15.7096,31.9444,0.1086,8.0000,0.1848,0.4282
V3,F2,82,73,6,30%x10x,1.0071,4.9195,-17.1129,-2.7608,57.0488,57.6817,31.9444,0.0205,8.0000,0.0086,0.0169
V3,F2,83,78,1,risk1%,1.1639,173.4739,7.3162,1.0588,14.5629,17.8040,35.8974,0.1096,12.0000,0.1886,0.4356
V3,F2,83,78,1,30%x10x,1.2268,173.4739,25.7767,3.4801,46.6918,53.6230,35.8974,0.6672,12.0000,0.2488,0.5869
V3,F2,84,72,7,risk1%,1.3971,178.6896,15.8614,2.2203,12.0981,14.6168,35.2113,0.2378,8.0000,0.3029,0.9597
V3,F2,84,72,7,30%x10x,1.2819,178.6896,29.6789,3.9527,44.1991,55.5710,35.2113,0.7550,8.0000,0.2535,0.6667
V3,F2,85,75,4,risk1%,0.8523,13.3869,-7.6468,-1.1796,14.0312,15.4088,32.4324,-0.0977,12.0000,-0.2313,-0.3820
V3,F2,85,75,4,30%x10x,1.0190,13.3869,-13.4145,-2.1256,48.6603,52.2410,32.4324,0.0543,12.0000,0.0247,0.0481
V3,F2,86,74,5,risk1%,1.2120,125.6049,8.7237,1.2554,11.5975,12.6032,35.1351,0.1322,10.0000,0.2210,0.5353
V3,F2,86,74,5,30%x10x,1.1858,125.6049,14.7452,2.0728,44.9302,46.5816,35.1351,0.5092,10.0000,0.2004,0.4481
V3,F2,87,76,3,risk1%,0.9729,73.2207,-2.0549,-0.3092,10.6537,15.2661,37.3333,-0.0171,9.0000,-0.0393,-0.0684
